statisticalID,name,partOf,code,physicalType
MX32042,Sombrerete,Location/MX32,ADMIN_STRUCTURE,Jurisdiction
MX30149,Soteapan,Location/MX30,ADMIN_STRUCTURE,Jurisdiction
MX28037,Soto la Marina,Location/MX28,ADMIN_STRUCTURE,Jurisdiction
MX31069,Sotuta,Location/MX31,ADMIN_STRUCTURE,Jurisdiction
MX07085,Soyaló,Location/MX07,ADMIN_STRUCTURE,Jurisdiction
MX15079,Soyaniquilpan de Juárez,Location/MX15,ADMIN_STRUCTURE,Jurisdiction
MX26061,Soyopa,Location/MX26,ADMIN_STRUCTURE,Jurisdiction
MX26062,Suaqui Grande,Location/MX26,ADMIN_STRUCTURE,Jurisdiction
MX07086,Suchiapa,Location/MX07,ADMIN_STRUCTURE,Jurisdiction
MX07087,Suchiate,Location/MX07,ADMIN_STRUCTURE,Jurisdiction
MX10033,Súchil,Location/MX10,ADMIN_STRUCTURE,Jurisdiction
MX31070,Sucilá,Location/MX31,ADMIN_STRUCTURE,Jurisdiction
MX31071,Sudzal,Location/MX31,ADMIN_STRUCTURE,Jurisdiction
MX15080,Sultepec,Location/MX15,ADMIN_STRUCTURE,Jurisdiction
MX31072,Suma,Location/MX31,ADMIN_STRUCTURE,Jurisdiction
MX07088,Sunuapa,Location/MX07,ADMIN_STRUCTURE,Jurisdiction
MX32043,Susticacán,Location/MX32,ADMIN_STRUCTURE,Jurisdiction
MX16081,Susupuato,Location/MX16,ADMIN_STRUCTURE,Jurisdiction
MX32044,Tabasco,Location/MX32,ADMIN_STRUCTURE,Jurisdiction
MX16082,Tacámbaro,Location/MX16,ADMIN_STRUCTURE,Jurisdiction
MX27015,Tacotalpa,Location/MX27,ADMIN_STRUCTURE,Jurisdiction
MX31073,Tahdziú,Location/MX31,ADMIN_STRUCTURE,Jurisdiction
MX31074,Tahmek,Location/MX31,ADMIN_STRUCTURE,Jurisdiction
MX14083,Tala,Location/MX14,ADMIN_STRUCTURE,Jurisdiction
MX14084,Talpa de Allende,Location/MX14,ADMIN_STRUCTURE,Jurisdiction
MX30150,Tamalín,Location/MX30,ADMIN_STRUCTURE,Jurisdiction
MX24036,Tamasopo,Location/MX24,ADMIN_STRUCTURE,Jurisdiction
MX10034,Tamazula,Location/MX10,ADMIN_STRUCTURE,Jurisdiction
MX14085,Tamazula de Gordiano,Location/MX14,ADMIN_STRUCTURE,Jurisdiction
MX20031,Tamazulápam del Espíritu Santo,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX24037,Tamazunchale,Location/MX24,ADMIN_STRUCTURE,Jurisdiction
MX30151,Tamiahua,Location/MX30,ADMIN_STRUCTURE,Jurisdiction
MX24038,Tampacán,Location/MX24,ADMIN_STRUCTURE,Jurisdiction
MX24039,Tampamolón Corona,Location/MX24,ADMIN_STRUCTURE,Jurisdiction
MX28038,Tampico,Location/MX28,ADMIN_STRUCTURE,Jurisdiction
MX30152,Tampico Alto,Location/MX30,ADMIN_STRUCTURE,Jurisdiction
MX24040,Tamuín,Location/MX24,ADMIN_STRUCTURE,Jurisdiction
MX24012,Tancanhuitz,Location/MX24,ADMIN_STRUCTURE,Jurisdiction
MX16083,Tancítaro,Location/MX16,ADMIN_STRUCTURE,Jurisdiction
MX30153,Tancoco,Location/MX30,ADMIN_STRUCTURE,Jurisdiction
MX20541,Tanetze de Zaragoza,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX16084,Tangamandapio,Location/MX16,ADMIN_STRUCTURE,Jurisdiction
MX16085,Tangancícuaro,Location/MX16,ADMIN_STRUCTURE,Jurisdiction
MX16086,Tanhuato,Location/MX16,ADMIN_STRUCTURE,Jurisdiction
MX20542,Taniche,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX24041,Tanlajás,Location/MX24,ADMIN_STRUCTURE,Jurisdiction
MX24042,Tanquián de Escobedo,Location/MX24,ADMIN_STRUCTURE,Jurisdiction
MX30154,Tantima,Location/MX30,ADMIN_STRUCTURE,Jurisdiction
MX30155,Tantoyuca,Location/MX30,ADMIN_STRUCTURE,Jurisdiction
MX07089,Tapachula,Location/MX07,ADMIN_STRUCTURE,Jurisdiction
MX07090,Tapalapa,Location/MX07,ADMIN_STRUCTURE,Jurisdiction
MX14086,Tapalpa,Location/MX14,ADMIN_STRUCTURE,Jurisdiction
MX07091,Tapilula,Location/MX07,ADMIN_STRUCTURE,Jurisdiction
MX11038,Tarandacuao,Location/MX11,ADMIN_STRUCTURE,Jurisdiction
MX16087,Taretan,Location/MX16,ADMIN_STRUCTURE,Jurisdiction
MX16088,Tarímbaro,Location/MX16,ADMIN_STRUCTURE,Jurisdiction
MX11039,Tarimoro,Location/MX11,ADMIN_STRUCTURE,Jurisdiction
MX13058,Tasquillo,Location/MX13,ADMIN_STRUCTURE,Jurisdiction
MX30209,Tatahuicapan de Juárez,Location/MX30,ADMIN_STRUCTURE,Jurisdiction
MX20543,Tataltepec de Valdés,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX30156,Tatatila,Location/MX30,ADMIN_STRUCTURE,Jurisdiction
MX12055,Taxco de Alarcón,Location/MX12,ADMIN_STRUCTURE,Jurisdiction
MX31075,Teabo,Location/MX31,ADMIN_STRUCTURE,Jurisdiction
MX27016,Teapa,Location/MX27,ADMIN_STRUCTURE,Jurisdiction
MX21153,Tecali de Herrera,Location/MX21,ADMIN_STRUCTURE,Jurisdiction
MX14087,Tecalitlán,Location/MX14,ADMIN_STRUCTURE,Jurisdiction
MX15081,Tecámac,Location/MX15,ADMIN_STRUCTURE,Jurisdiction
MX21154,Tecamachalco,Location/MX21,ADMIN_STRUCTURE,Jurisdiction
MX02003,Tecate,Location/MX02,ADMIN_STRUCTURE,Jurisdiction
MX14089,Techaluta de Montenegro,Location/MX14,ADMIN_STRUCTURE,Jurisdiction
MX12056,Tecoanapa,Location/MX12,ADMIN_STRUCTURE,Jurisdiction
MX31076,Tecoh,Location/MX31,ADMIN_STRUCTURE,Jurisdiction
MX14088,Tecolotlán,Location/MX14,ADMIN_STRUCTURE,Jurisdiction
MX30158,Tecolutla,Location/MX30,ADMIN_STRUCTURE,Jurisdiction
MX06009,Tecomán,Location/MX06,ADMIN_STRUCTURE,Jurisdiction
MX21155,Tecomatlán,Location/MX21,ADMIN_STRUCTURE,Jurisdiction
MX13059,Tecozautla,Location/MX13,ADMIN_STRUCTURE,Jurisdiction
MX12057,Técpan de Galeana,Location/MX12,ADMIN_STRUCTURE,Jurisdiction
MX07092,Tecpatán,Location/MX07,ADMIN_STRUCTURE,Jurisdiction
MX18016,Tecuala,Location/MX18,ADMIN_STRUCTURE,Jurisdiction
MX21156,Tehuacán,Location/MX21,ADMIN_STRUCTURE,Jurisdiction
MX30159,Tehuipango,Location/MX30,ADMIN_STRUCTURE,Jurisdiction
MX21157,Tehuitzingo,Location/MX21,ADMIN_STRUCTURE,Jurisdiction
MX15082,Tejupilco,Location/MX15,ADMIN_STRUCTURE,Jurisdiction
MX31077,Tekal de Venegas,Location/MX31,ADMIN_STRUCTURE,Jurisdiction
MX31078,Tekantó,Location/MX31,ADMIN_STRUCTURE,Jurisdiction
MX31079,Tekax,Location/MX31,ADMIN_STRUCTURE,Jurisdiction
MX31080,Tekit,Location/MX31,ADMIN_STRUCTURE,Jurisdiction
MX31081,Tekom,Location/MX31,ADMIN_STRUCTURE,Jurisdiction
MX31082,Telchac Pueblo,Location/MX31,ADMIN_STRUCTURE,Jurisdiction
MX31083,Telchac Puerto,Location/MX31,ADMIN_STRUCTURE,Jurisdiction
MX12058,Teloloapan,Location/MX12,ADMIN_STRUCTURE,Jurisdiction
MX15083,Temamatla,Location/MX15,ADMIN_STRUCTURE,Jurisdiction
MX15084,Temascalapa,Location/MX15,ADMIN_STRUCTURE,Jurisdiction
MX15085,Temascalcingo,Location/MX15,ADMIN_STRUCTURE,Jurisdiction
MX15086,Temascaltepec,Location/MX15,ADMIN_STRUCTURE,Jurisdiction
MX31084,Temax,Location/MX31,ADMIN_STRUCTURE,Jurisdiction
MX17018,Temixco,Location/MX17,ADMIN_STRUCTURE,Jurisdiction
MX17033,Temoac,Location/MX17,ADMIN_STRUCTURE,Jurisdiction
MX15087,Temoaya,Location/MX15,ADMIN_STRUCTURE,Jurisdiction
MX08063,Temósachic,Location/MX08,ADMIN_STRUCTURE,Jurisdiction
MX31085,Temozón,Location/MX31,ADMIN_STRUCTURE,Jurisdiction
MX30161,Tempoal,Location/MX30,ADMIN_STRUCTURE,Jurisdiction
MX04008,Tenabo,Location/MX04,ADMIN_STRUCTURE,Jurisdiction
MX14090,Tenamaxtlán,Location/MX14,ADMIN_STRUCTURE,Jurisdiction
MX30162,Tenampa,Location/MX30,ADMIN_STRUCTURE,Jurisdiction
MX21158,Tenampulco,Location/MX21,ADMIN_STRUCTURE,Jurisdiction
MX15088,Tenancingo,Location/MX15,ADMIN_STRUCTURE,Jurisdiction
MX29027,Tenancingo,Location/MX29,ADMIN_STRUCTURE,Jurisdiction
MX13060,Tenango de Doria,Location/MX13,ADMIN_STRUCTURE,Jurisdiction
MX15089,Tenango del Aire,Location/MX15,ADMIN_STRUCTURE,Jurisdiction
MX15090,Tenango del Valle,Location/MX15,ADMIN_STRUCTURE,Jurisdiction
MX07093,Tenejapa,Location/MX07,ADMIN_STRUCTURE,Jurisdiction
MX30163,Tenochtitlán,Location/MX30,ADMIN_STRUCTURE,Jurisdiction
MX27017,Tenosique,Location/MX27,ADMIN_STRUCTURE,Jurisdiction
MX14091,Teocaltiche,Location/MX14,ADMIN_STRUCTURE,Jurisdiction
MX30164,Teocelo,Location/MX30,ADMIN_STRUCTURE,Jurisdiction
MX20544,Teococuilco de Marcos Pérez,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX14092,Teocuitatlán de Corona,Location/MX14,ADMIN_STRUCTURE,Jurisdiction
MX29028,Teolocholco,Location/MX29,ADMIN_STRUCTURE,Jurisdiction
MX15091,Teoloyucan,Location/MX15,ADMIN_STRUCTURE,Jurisdiction
MX21159,Teopantlán,Location/MX21,ADMIN_STRUCTURE,Jurisdiction
MX07094,Teopisca,Location/MX07,ADMIN_STRUCTURE,Jurisdiction
MX15092,Teotihuacán,Location/MX15,ADMIN_STRUCTURE,Jurisdiction
MX20545,Teotitlán de Flores Magón,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20546,Teotitlán del Valle,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX21160,Teotlalco,Location/MX21,ADMIN_STRUCTURE,Jurisdiction
MX20547,Teotongo,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX26063,Tepache,Location/MX26,ADMIN_STRUCTURE,Jurisdiction
MX31086,Tepakán,Location/MX31,ADMIN_STRUCTURE,Jurisdiction
MX16089,Tepalcatepec,Location/MX16,ADMIN_STRUCTURE,Jurisdiction
MX17019,Tepalcingo,Location/MX17,ADMIN_STRUCTURE,Jurisdiction
MX21161,Tepanco de López,Location/MX21,ADMIN_STRUCTURE,Jurisdiction
MX21162,Tepango de Rodríguez,Location/MX21,ADMIN_STRUCTURE,Jurisdiction
MX14093,Tepatitlán de Morelos,Location/MX14,ADMIN_STRUCTURE,Jurisdiction
MX30165,Tepatlaxco,Location/MX30,ADMIN_STRUCTURE,Jurisdiction
MX21163,Tepatlaxco de Hidalgo,Location/MX21,ADMIN_STRUCTURE,Jurisdiction
MX21164,Tepeaca,Location/MX21,ADMIN_STRUCTURE,Jurisdiction
MX13061,Tepeapulco,Location/MX13,ADMIN_STRUCTURE,Jurisdiction
MX32045,Tepechitlán,Location/MX32,ADMIN_STRUCTURE,Jurisdiction
MX12059,Tepecoacuilco de Trujano,Location/MX12,ADMIN_STRUCTURE,Jurisdiction
MX13062,Tepehuacán de Guerrero,Location/MX13,ADMIN_STRUCTURE,Jurisdiction
MX10035,Tepehuanes,Location/MX10,ADMIN_STRUCTURE,Jurisdiction
MX13063,Tepeji del Río de Ocampo,Location/MX13,ADMIN_STRUCTURE,Jurisdiction
MX20548,Tepelmeme Villa de Morelos,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX21165,Tepemaxalco,Location/MX21,ADMIN_STRUCTURE,Jurisdiction
MX21166,Tepeojuma,Location/MX21,ADMIN_STRUCTURE,Jurisdiction
MX29019,Tepetitla de Lardizábal,Location/MX29,ADMIN_STRUCTURE,Jurisdiction
MX13064,Tepetitlán,Location/MX13,ADMIN_STRUCTURE,Jurisdiction
MX30166,Tepetlán,Location/MX30,ADMIN_STRUCTURE,Jurisdiction
MX15093,Tepetlaoxtoc,Location/MX15,ADMIN_STRUCTURE,Jurisdiction
MX15094,Tepetlixpa,Location/MX15,ADMIN_STRUCTURE,Jurisdiction
MX32046,Tepetongo,Location/MX32,ADMIN_STRUCTURE,Jurisdiction
MX21167,Tepetzintla,Location/MX21,ADMIN_STRUCTURE,Jurisdiction
MX30167,Tepetzintla,Location/MX30,ADMIN_STRUCTURE,Jurisdiction
MX21168,Tepexco,Location/MX21,ADMIN_STRUCTURE,Jurisdiction
MX21169,Tepexi de Rodríguez,Location/MX21,ADMIN_STRUCTURE,Jurisdiction
MX21170,Tepeyahualco,Location/MX21,ADMIN_STRUCTURE,Jurisdiction
MX21171,Tepeyahualco de Cuauhtémoc,Location/MX21,ADMIN_STRUCTURE,Jurisdiction
MX29029,Tepeyanco,Location/MX29,ADMIN_STRUCTURE,Jurisdiction
MX01009,Tepezalá,Location/MX01,ADMIN_STRUCTURE,Jurisdiction
MX18017,Tepic,Location/MX18,ADMIN_STRUCTURE,Jurisdiction
MX15095,Tepotzotlán,Location/MX15,ADMIN_STRUCTURE,Jurisdiction
MX17020,Tepoztlán,Location/MX17,ADMIN_STRUCTURE,Jurisdiction
MX14094,Tequila,Location/MX14,ADMIN_STRUCTURE,Jurisdiction
MX30168,Tequila,Location/MX30,ADMIN_STRUCTURE,Jurisdiction
MX22017,Tequisquiapan,Location/MX22,ADMIN_STRUCTURE,Jurisdiction
MX15096,Tequixquiac,Location/MX15,ADMIN_STRUCTURE,Jurisdiction
MX29030,Terrenate,Location/MX29,ADMIN_STRUCTURE,Jurisdiction
MX17021,Tetecala,Location/MX17,ADMIN_STRUCTURE,Jurisdiction
MX21172,Tetela de Ocampo,Location/MX21,ADMIN_STRUCTURE,Jurisdiction
MX17022,Tetela del Volcán,Location/MX17,ADMIN_STRUCTURE,Jurisdiction
MX21173,Teteles de Avila Castillo,Location/MX21,ADMIN_STRUCTURE,Jurisdiction
MX13065,Tetepango,Location/MX13,ADMIN_STRUCTURE,Jurisdiction
MX12060,Tetipac,Location/MX12,ADMIN_STRUCTURE,Jurisdiction
MX31087,Tetiz,Location/MX31,ADMIN_STRUCTURE,Jurisdiction
MX29031,Tetla de la Solidaridad,Location/MX29,ADMIN_STRUCTURE,Jurisdiction
MX29032,Tetlatlahuca,Location/MX29,ADMIN_STRUCTURE,Jurisdiction
MX14095,Teuchitlán,Location/MX14,ADMIN_STRUCTURE,Jurisdiction
MX32047,Teúl de González Ortega,Location/MX32,ADMIN_STRUCTURE,Jurisdiction
MX15097,Texcaltitlán,Location/MX15,ADMIN_STRUCTURE,Jurisdiction
MX15098,Texcalyacac,Location/MX15,ADMIN_STRUCTURE,Jurisdiction
MX30170,Texcatepec,Location/MX30,ADMIN_STRUCTURE,Jurisdiction
MX15099,Texcoco,Location/MX15,ADMIN_STRUCTURE,Jurisdiction
MX30171,Texhuacán,Location/MX30,ADMIN_STRUCTURE,Jurisdiction
MX30172,Texistepec,Location/MX30,ADMIN_STRUCTURE,Jurisdiction
MX31088,Teya,Location/MX31,ADMIN_STRUCTURE,Jurisdiction
MX21174,Teziutlán,Location/MX21,ADMIN_STRUCTURE,Jurisdiction
MX30173,Tezonapa,Location/MX30,ADMIN_STRUCTURE,Jurisdiction
MX13067,Tezontepec de Aldama,Location/MX13,ADMIN_STRUCTURE,Jurisdiction
MX15100,Tezoyuca,Location/MX15,ADMIN_STRUCTURE,Jurisdiction
MX21175,Tianguismanalco,Location/MX21,ADMIN_STRUCTURE,Jurisdiction
MX15101,Tianguistenco,Location/MX15,ADMIN_STRUCTURE,Jurisdiction
MX13068,Tianguistengo,Location/MX13,ADMIN_STRUCTURE,Jurisdiction
MX31089,Ticul,Location/MX31,ADMIN_STRUCTURE,Jurisdiction
MX11040,Tierra Blanca,Location/MX11,ADMIN_STRUCTURE,Jurisdiction
MX30174,Tierra Blanca,Location/MX30,ADMIN_STRUCTURE,Jurisdiction
MX24043,Tierra Nueva,Location/MX24,ADMIN_STRUCTURE,Jurisdiction
MX30175,Tihuatlán,Location/MX30,ADMIN_STRUCTURE,Jurisdiction
MX02004,Tijuana,Location/MX02,ADMIN_STRUCTURE,Jurisdiction
MX07096,Tila,Location/MX07,ADMIN_STRUCTURE,Jurisdiction
MX21176,Tilapa,Location/MX21,ADMIN_STRUCTURE,Jurisdiction
MX15102,Timilpan,Location/MX15,ADMIN_STRUCTURE,Jurisdiction
MX31090,Timucuy,Location/MX31,ADMIN_STRUCTURE,Jurisdiction
MX16090,Tingambato,Location/MX16,ADMIN_STRUCTURE,Jurisdiction
MX16091,Tingüindín,Location/MX16,ADMIN_STRUCTURE,Jurisdiction
MX31091,Tinum,Location/MX31,ADMIN_STRUCTURE,Jurisdiction
MX16092,Tiquicheo de Nicolás Romero,Location/MX16,ADMIN_STRUCTURE,Jurisdiction
MX31092,Tixcacalcupul,Location/MX31,ADMIN_STRUCTURE,Jurisdiction
MX31093,Tixkokob,Location/MX31,ADMIN_STRUCTURE,Jurisdiction
MX31094,Tixmehuac,Location/MX31,ADMIN_STRUCTURE,Jurisdiction
MX31095,Tixpéhual,Location/MX31,ADMIN_STRUCTURE,Jurisdiction
MX12061,Tixtla de Guerrero,Location/MX12,ADMIN_STRUCTURE,Jurisdiction
MX14096,Tizapán el Alto,Location/MX14,ADMIN_STRUCTURE,Jurisdiction
MX13069,Tizayuca,Location/MX13,ADMIN_STRUCTURE,Jurisdiction
MX31096,Tizimín,Location/MX31,ADMIN_STRUCTURE,Jurisdiction
MX30180,Tlachichilco,Location/MX30,ADMIN_STRUCTURE,Jurisdiction
MX21179,Tlachichuca,Location/MX21,ADMIN_STRUCTURE,Jurisdiction
MX12062,Tlacoachistlahuaca,Location/MX12,ADMIN_STRUCTURE,Jurisdiction
MX12063,Tlacoapa,Location/MX12,ADMIN_STRUCTURE,Jurisdiction
MX30176,Tlacojalpan,Location/MX30,ADMIN_STRUCTURE,Jurisdiction
MX20551,Tlacolula de Matamoros,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX30177,Tlacolulan,Location/MX30,ADMIN_STRUCTURE,Jurisdiction
MX30178,Tlacotalpan,Location/MX30,ADMIN_STRUCTURE,Jurisdiction
MX21177,Tlacotepec de Benito Juárez,Location/MX21,ADMIN_STRUCTURE,Jurisdiction
MX30179,Tlacotepec de Mejía,Location/MX30,ADMIN_STRUCTURE,Jurisdiction
MX20552,Tlacotepec Plumas,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX21178,Tlacuilotepec,Location/MX21,ADMIN_STRUCTURE,Jurisdiction
MX09011,Tláhuac,Location/MX09,ADMIN_STRUCTURE,Jurisdiction
MX10036,Tlahualilo,Location/MX10,ADMIN_STRUCTURE,Jurisdiction
MX21180,Tlahuapan,Location/MX21,ADMIN_STRUCTURE,Jurisdiction
MX13070,Tlahuelilpan,Location/MX13,ADMIN_STRUCTURE,Jurisdiction
MX13071,Tlahuiltepa,Location/MX13,ADMIN_STRUCTURE,Jurisdiction
MX14097,Tlajomulco de Zúñiga,Location/MX14,ADMIN_STRUCTURE,Jurisdiction
MX12064,Tlalchapa,Location/MX12,ADMIN_STRUCTURE,Jurisdiction
MX30181,Tlalixcoyan,Location/MX30,ADMIN_STRUCTURE,Jurisdiction
MX20553,Tlalixtac de Cabrera,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX12065,Tlalixtaquilla de Maldonado,Location/MX12,ADMIN_STRUCTURE,Jurisdiction
MX15103,Tlalmanalco,Location/MX15,ADMIN_STRUCTURE,Jurisdiction
MX30182,Tlalnelhuayocan,Location/MX30,ADMIN_STRUCTURE,Jurisdiction
MX17023,Tlalnepantla,Location/MX17,ADMIN_STRUCTURE,Jurisdiction
MX15104,Tlalnepantla de Baz,Location/MX15,ADMIN_STRUCTURE,Jurisdiction
MX09012,Tlalpan,Location/MX09,ADMIN_STRUCTURE,Jurisdiction
MX16093,Tlalpujahua,Location/MX16,ADMIN_STRUCTURE,Jurisdiction
MX21181,Tlaltenango,Location/MX21,ADMIN_STRUCTURE,Jurisdiction
MX32048,Tlaltenango de Sánchez Román,Location/MX32,ADMIN_STRUCTURE,Jurisdiction
MX30024,Tlaltetela,Location/MX30,ADMIN_STRUCTURE,Jurisdiction
MX17024,Tlaltizapán de Zapata,Location/MX17,ADMIN_STRUCTURE,Jurisdiction
MX13072,Tlanalapa,Location/MX13,ADMIN_STRUCTURE,Jurisdiction
MX13073,Tlanchinol,Location/MX13,ADMIN_STRUCTURE,Jurisdiction
MX21182,Tlanepantla,Location/MX21,ADMIN_STRUCTURE,Jurisdiction
MX21183,Tlaola,Location/MX21,ADMIN_STRUCTURE,Jurisdiction
MX12066,Tlapa de Comonfort,Location/MX12,ADMIN_STRUCTURE,Jurisdiction
MX21184,Tlapacoya,Location/MX21,ADMIN_STRUCTURE,Jurisdiction
MX30183,Tlapacoyan,Location/MX30,ADMIN_STRUCTURE,Jurisdiction
MX21185,Tlapanalá,Location/MX21,ADMIN_STRUCTURE,Jurisdiction
MX12067,Tlapehuala,Location/MX12,ADMIN_STRUCTURE,Jurisdiction
MX30184,Tlaquilpa,Location/MX30,ADMIN_STRUCTURE,Jurisdiction
MX17025,Tlaquiltenango,Location/MX17,ADMIN_STRUCTURE,Jurisdiction
MX21186,Tlatlauquitepec,Location/MX21,ADMIN_STRUCTURE,Jurisdiction
MX15105,Tlatlaya,Location/MX15,ADMIN_STRUCTURE,Jurisdiction
MX29033,Tlaxcala,Location/MX29,ADMIN_STRUCTURE,Jurisdiction
MX21187,Tlaxco,Location/MX21,ADMIN_STRUCTURE,Jurisdiction
MX29034,Tlaxco,Location/MX29,ADMIN_STRUCTURE,Jurisdiction
MX13074,Tlaxcoapan,Location/MX13,ADMIN_STRUCTURE,Jurisdiction
MX17026,Tlayacapan,Location/MX17,ADMIN_STRUCTURE,Jurisdiction
MX16094,Tlazazalca,Location/MX16,ADMIN_STRUCTURE,Jurisdiction
MX30185,Tlilapan,Location/MX30,ADMIN_STRUCTURE,Jurisdiction
MX29035,Tocatlán,Location/MX29,ADMIN_STRUCTURE,Jurisdiction
MX21188,Tochimilco,Location/MX21,ADMIN_STRUCTURE,Jurisdiction
MX21189,Tochtepec,Location/MX21,ADMIN_STRUCTURE,Jurisdiction
MX16095,Tocumbo,Location/MX16,ADMIN_STRUCTURE,Jurisdiction
MX13075,Tolcayuca,Location/MX13,ADMIN_STRUCTURE,Jurisdiction
MX14099,Tolimán,Location/MX14,ADMIN_STRUCTURE,Jurisdiction
MX22018,Tolimán,Location/MX22,ADMIN_STRUCTURE,Jurisdiction
MX15106,Toluca,Location/MX15,ADMIN_STRUCTURE,Jurisdiction
MX14100,Tomatlán,Location/MX14,ADMIN_STRUCTURE,Jurisdiction
MX30186,Tomatlán,Location/MX30,ADMIN_STRUCTURE,Jurisdiction
MX07097,Tonalá,Location/MX07,ADMIN_STRUCTURE,Jurisdiction
MX14101,Tonalá,Location/MX14,ADMIN_STRUCTURE,Jurisdiction
MX15125,Tonanitla,Location/MX15,ADMIN_STRUCTURE,Jurisdiction
MX15107,Tonatico,Location/MX15,ADMIN_STRUCTURE,Jurisdiction
MX14102,Tonaya,Location/MX14,ADMIN_STRUCTURE,Jurisdiction
MX30187,Tonayán,Location/MX30,ADMIN_STRUCTURE,Jurisdiction
MX14103,Tonila,Location/MX14,ADMIN_STRUCTURE,Jurisdiction
MX10037,Topia,Location/MX10,ADMIN_STRUCTURE,Jurisdiction
MX05035,Torreón,Location/MX05,ADMIN_STRUCTURE,Jurisdiction
MX14104,Totatiche,Location/MX14,ADMIN_STRUCTURE,Jurisdiction
MX29036,Totolac,Location/MX29,ADMIN_STRUCTURE,Jurisdiction
MX07098,Totolapa,Location/MX07,ADMIN_STRUCTURE,Jurisdiction
MX17027,Totolapan,Location/MX17,ADMIN_STRUCTURE,Jurisdiction
MX21190,Totoltepec de Guerrero,Location/MX21,ADMIN_STRUCTURE,Jurisdiction
MX20554,Totontepec Villa de Morelos,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX14105,Tototlán,Location/MX14,ADMIN_STRUCTURE,Jurisdiction
MX30188,Totutla,Location/MX30,ADMIN_STRUCTURE,Jurisdiction
MX32057,Trancoso,Location/MX32,ADMIN_STRUCTURE,Jurisdiction
MX30207,Tres Valles,Location/MX30,ADMIN_STRUCTURE,Jurisdiction
MX26064,Trincheras,Location/MX26,ADMIN_STRUCTURE,Jurisdiction
MX32011,Trinidad García de la Cadena,Location/MX32,ADMIN_STRUCTURE,Jurisdiction
MX20555,Trinidad Zaachila,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX26065,Tubutama,Location/MX26,ADMIN_STRUCTURE,Jurisdiction
MX28039,Tula,Location/MX28,ADMIN_STRUCTURE,Jurisdiction
MX13076,Tula de Allende,Location/MX13,ADMIN_STRUCTURE,Jurisdiction
MX13077,Tulancingo de Bravo,Location/MX13,ADMIN_STRUCTURE,Jurisdiction
MX21191,Tulcingo,Location/MX21,ADMIN_STRUCTURE,Jurisdiction
MX15108,Tultepec,Location/MX15,ADMIN_STRUCTURE,Jurisdiction
MX15109,Tultitlán,Location/MX15,ADMIN_STRUCTURE,Jurisdiction
MX23009,Tulum,Location/MX23,ADMIN_STRUCTURE,Jurisdiction
MX07100,Tumbalá,Location/MX07,ADMIN_STRUCTURE,Jurisdiction
MX16096,Tumbiscatío,Location/MX16,ADMIN_STRUCTURE,Jurisdiction
MX31097,Tunkás,Location/MX31,ADMIN_STRUCTURE,Jurisdiction
MX16097,Turicato,Location/MX16,ADMIN_STRUCTURE,Jurisdiction
MX14106,Tuxcacuesco,Location/MX14,ADMIN_STRUCTURE,Jurisdiction
MX14107,Tuxcueca,Location/MX14,ADMIN_STRUCTURE,Jurisdiction
MX14108,Tuxpan,Location/MX14,ADMIN_STRUCTURE,Jurisdiction
MX16098,Tuxpan,Location/MX16,ADMIN_STRUCTURE,Jurisdiction
MX18018,Tuxpan,Location/MX18,ADMIN_STRUCTURE,Jurisdiction
MX30189,Tuxpan,Location/MX30,ADMIN_STRUCTURE,Jurisdiction
MX30190,Tuxtilla,Location/MX30,ADMIN_STRUCTURE,Jurisdiction
MX07102,Tuxtla Chico,Location/MX07,ADMIN_STRUCTURE,Jurisdiction
MX07101,Tuxtla Gutiérrez,Location/MX07,ADMIN_STRUCTURE,Jurisdiction
MX21192,Tuzamapan de Galeana,Location/MX21,ADMIN_STRUCTURE,Jurisdiction
MX07103,Tuzantán,Location/MX07,ADMIN_STRUCTURE,Jurisdiction
MX16099,Tuzantla,Location/MX16,ADMIN_STRUCTURE,Jurisdiction
MX21193,Tzicatlacoyan,Location/MX21,ADMIN_STRUCTURE,Jurisdiction
MX07104,Tzimol,Location/MX07,ADMIN_STRUCTURE,Jurisdiction
MX16100,Tzintzuntzan,Location/MX16,ADMIN_STRUCTURE,Jurisdiction
MX16101,Tzitzio,Location/MX16,ADMIN_STRUCTURE,Jurisdiction
MX29038,Tzompantepec,Location/MX29,ADMIN_STRUCTURE,Jurisdiction
MX31098,Tzucacab,Location/MX31,ADMIN_STRUCTURE,Jurisdiction
MX31099,Uayma,Location/MX31,ADMIN_STRUCTURE,Jurisdiction
